id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1251557062192050176,1251554913156562944,1587229431000,2020-04-18,22:03:51,Pakistan Standard Time,17137891,walmart,Walmart,,"We advise reaching out to your local store manager, Laisa. As they can have these restocked faster for you. Feel free to DM us with any more questions or concerns.  https://twitter.com/messages/compose?recipient_id=17137891 …",['_laisaa'],['https://twitter.com/messages/compose?recipient_id=17137891'],[],1,0,0,[],[],https://twitter.com/Walmart/status/1251557062192050176,False,,0,,,,,,,"[{'user_id': '17137891', 'username': 'Walmart'}, {'user_id': '2777272738', 'username': '_laisaa'}]",,,,
1251554936040468480,1251550057134018561,1587228924000,2020-04-18,21:55:24,Pakistan Standard Time,17137891,walmart,Walmart,,"This is not what we like to hear. Can you please DM us with more information, so we can look into this for you?  https://twitter.com/messages/compose?recipient_id=17137891 …",['bingohandjob68'],['https://twitter.com/messages/compose?recipient_id=17137891'],[],2,0,0,[],[],https://twitter.com/Walmart/status/1251554936040468480,False,,0,,,,,,,"[{'user_id': '17137891', 'username': 'Walmart'}, {'user_id': '3565179262', 'username': 'bingohandjob68'}]",,,,
1251551251487166464,1250474016864899072,1587228045000,2020-04-18,21:40:45,Pakistan Standard Time,17137891,walmart,Walmart,,"Hi, Ms. Golden! Yes we have in-store as well as a great selection of knitting products online at  https://bit.ly/3bmeLGK . Thanks! 🙂 💙",['mayalashaee'],['https://bit.ly/3bmeLGK'],[],0,0,0,[],[],https://twitter.com/Walmart/status/1251551251487166464,False,,0,,,,,,,"[{'user_id': '17137891', 'username': 'Walmart'}, {'user_id': '876959963163348992', 'username': 'Mayalashaee'}]",,,,
1251549192524308480,1251549192524308480,1587227554000,2020-04-18,21:32:34,Pakistan Standard Time,17137891,walmart,Walmart,,"Safety's really important to us, which is why we created no-contact pickup. You can keep practicing social distancing even when picking up your items at the store. pic.twitter.com/HJAJwF4ngf",[],[],[],17,15,57,[],[],https://twitter.com/Walmart/status/1251549192524308480,False,,1,,,,,,,"[{'user_id': '17137891', 'username': 'Walmart'}]",,,,
1251528087986229259,1250644425409167367,1587222523000,2020-04-18,20:08:43,Pakistan Standard Time,17137891,walmart,Walmart,,"Hi, Mokie! We want to keep our associates safe and healthy, so we’ve made masks and gloves available for associates in every one of our stores, for free. 💙",['mokie'],[],[],2,0,0,[],[],https://twitter.com/Walmart/status/1251528087986229259,False,,0,,,,,,,"[{'user_id': '17137891', 'username': 'Walmart'}, {'user_id': '6995532', 'username': 'mokie'}]",,,,
1251518318726569985,1250731346953199617,1587220193000,2020-04-18,19:29:53,Pakistan Standard Time,17137891,walmart,Walmart,,"Hi, Justinian! Seniors are invited to shop safely at Walmart every Tuesday from 6 am to 7 am for the hour before the store opens to the public. In case you need them, our Pharmacies and Vision Centers will be open, too.  🙂 💙",['badgerlover57'],[],[],0,0,0,[],[],https://twitter.com/Walmart/status/1251518318726569985,False,,0,,,,,,,"[{'user_id': '17137891', 'username': 'Walmart'}, {'user_id': '3355183355', 'username': 'BadgerLover57'}]",,,,
1251250565671157761,1251151612057272321,1587156356000,2020-04-18,01:45:56,Pakistan Standard Time,17137891,walmart,Walmart,,"We’re here for you, Providence!",['provfirefighter'],[],[],0,0,1,[],[],https://twitter.com/Walmart/status/1251250565671157761,False,,0,,,,,,,"[{'user_id': '17137891', 'username': 'Walmart'}, {'user_id': '84086221', 'username': 'ProvFirefighter'}]",,,,
1250857843886034946,1250122094169522177,1587062724000,2020-04-16,23:45:24,Pakistan Standard Time,17137891,walmart,Walmart,,"Hi, Yella! We sell a 2 pack Zatarain's Gumbo File, 1.25 oz. available in the store spice section. A greater selection can be found at  http://walmart.com   https://bit.ly/3crcV7A . 🙂 💙",['madametrill'],"['http://walmart.com', 'https://bit.ly/3crcV7A']",[],1,0,0,[],[],https://twitter.com/Walmart/status/1250857843886034946,False,,0,,,,,,,"[{'user_id': '17137891', 'username': 'Walmart'}, {'user_id': '61835030', 'username': 'MadameTrill'}]",,,,
1250813462386823170,1250079826515501058,1587052143000,2020-04-16,20:49:03,Pakistan Standard Time,17137891,walmart,Walmart,,"We advise reaching out to your local store to confirm that Sports Clips is open, Tre'. 👍 🙂",['trescottxavier'],[],[],0,0,0,[],[],https://twitter.com/Walmart/status/1250813462386823170,False,,0,,,,,,,"[{'user_id': '17137891', 'username': 'Walmart'}, {'user_id': '308735145', 'username': 'TrescottXavier'}]",,,,
1250809618848194560,1250762704903602187,1587051226000,2020-04-16,20:33:46,Pakistan Standard Time,17137891,walmart,Walmart,,"Hi, Martha. Thanks for your patience. There is no need to reserve a pick up spot ahead of time. There are marked off areas for all Online Grocery Pickups. Please feel free to DM us with any more questions on this issue. Thank you for reaching out to us.  💙 🙂",['martha_garvey'],[],[],1,0,1,[],[],https://twitter.com/Walmart/status/1250809618848194560,False,,0,,,,,,,"[{'user_id': '17137891', 'username': 'Walmart'}, {'user_id': '30393', 'username': 'Martha_Garvey'}]",,,,
1250798997977157632,1249861282246856705,1587048694000,2020-04-16,19:51:34,Pakistan Standard Time,17137891,walmart,Walmart,,"Hey, Yolo! Did you know that you can call and request tunes to be played in the store? Phone number is 1-855-925-7346. 💙",['somakeitworthit'],[],[],1,0,1,[],[],https://twitter.com/Walmart/status/1250798997977157632,False,,0,,,,,,,"[{'user_id': '17137891', 'username': 'Walmart'}, {'user_id': '345211909', 'username': 'somakeitworthit'}]",,,,
1250793752626593792,1250762704903602187,1587047443000,2020-04-16,19:30:43,Pakistan Standard Time,17137891,walmart,Walmart,,"Hi, Martha. We appreciate your patience. Pickup service from 7 to 8 a.m. is for our at-risk customers only.  https://twitter.com/messages/compose?recipient_id=17137891 …",['martha_garvey'],['https://twitter.com/messages/compose?recipient_id=17137891'],[],2,0,0,[],[],https://twitter.com/Walmart/status/1250793752626593792,False,,0,,,,,,,"[{'user_id': '17137891', 'username': 'Walmart'}, {'user_id': '30393', 'username': 'Martha_Garvey'}]",,,,
1250598433733390338,1250579363160039426,1587000876000,2020-04-16,06:34:36,Pakistan Standard Time,17137891,walmart,Walmart,,Just doing our part to support our amazing customers!,['darnellmtv'],[],[],1,0,2,[],[],https://twitter.com/Walmart/status/1250598433733390338,False,,0,,,,,,,"[{'user_id': '17137891', 'username': 'Walmart'}, {'user_id': '176573947', 'username': 'DarnellMTV'}]",,,,
1250536694719418368,1250536694719418368,1586986156000,2020-04-16,02:29:16,Pakistan Standard Time,17137891,walmart,Walmart,,"We're here to make sure everyone can shop smarter and stay safe. That’s why we're now offering a reserved pickup hour from 7 to 8 AM daily for anyone over the age of 60, first responders, and customers at greater risk for COVID-19. 💙 pic.twitter.com/C5vdBS3ZHH",[],[],['https://pbs.twimg.com/media/EVrMea3X0AAyiLu.jpg'],116,55,208,[],[],https://twitter.com/Walmart/status/1250536694719418368,False,,0,,,,,,,"[{'user_id': '17137891', 'username': 'Walmart'}]",,,,
1250507713496453121,1249763585225641986,1586979246000,2020-04-16,00:34:06,Pakistan Standard Time,17137891,walmart,Walmart,,"Hey, Rebecca. We're starting to do this with all of our locations. We're limiting the amount of customers to 5 people per 1000sqft. Once we reach the store capacity, we'll allow 1 customer inside per customer that exits. We hope that explains it a little more!",['becbec8630'],[],[],2,0,0,[],[],https://twitter.com/Walmart/status/1250507713496453121,False,,0,,,,,,,"[{'user_id': '17137891', 'username': 'Walmart'}, {'user_id': '36586299', 'username': 'BecBec8630'}]",,,,
1250234061227991040,1250162955062325249,1586914003000,2020-04-15,06:26:43,Pakistan Standard Time,17137891,walmart,Walmart,,"No, thank YOU! 💙 💛",['starkville_pd'],[],[],0,0,2,[],[],https://twitter.com/Walmart/status/1250234061227991040,False,,0,,,,,,,"[{'user_id': '17137891', 'username': 'Walmart'}, {'user_id': '2749390178', 'username': 'Starkville_PD'}]",,,,
1250150884811649025,1250140965945266176,1586894172000,2020-04-15,00:56:12,Pakistan Standard Time,17137891,walmart,Walmart,,"We appreciate you posting this, Rich. We've had to temporarily limit purchases of certain products. Thanks for your patience with this inconvenience.",['west_coast_ss'],[],[],5,0,0,[],[],https://twitter.com/Walmart/status/1250150884811649025,False,,0,,,,,,,"[{'user_id': '17137891', 'username': 'Walmart'}, {'user_id': '1092626786788171777', 'username': 'West_Coast_SS'}]",,,,
1250148223437676555,1250119852557295617,1586893537000,2020-04-15,00:45:37,Pakistan Standard Time,17137891,walmart,Walmart,,"We understand your frustration, Dawn. We've had to temporarily limit purchases of certain products. We understand this is an inconvenience, and we appreciate your patience.",['dahlke_dawn'],[],[],7,1,1,[],[],https://twitter.com/Walmart/status/1250148223437676555,False,,0,,,,,,,"[{'user_id': '17137891', 'username': 'Walmart'}, {'user_id': '1167464320441229312', 'username': 'dahlke_dawn'}]",,,,
1250133715663142913,1250111897271238656,1586890078000,2020-04-14,23:47:58,Pakistan Standard Time,17137891,walmart,Walmart,,"Thanks for reaching out with you concerns, Tiffany. We're always grateful for our hard-working associates and want to ensure their health remains a priority. Here are the changes we're making: https://bit.ly/2Qpuf4E ",['theplumpbunny'],['https://bit.ly/2Qpuf4E'],[],1,2,4,[],[],https://twitter.com/Walmart/status/1250133715663142913,False,,0,,,,,,,"[{'user_id': '17137891', 'username': 'Walmart'}, {'user_id': '1251964495', 'username': 'ThePlumpBunny'}]",,,,
1250128933183520769,1250056263746162688,1586888938000,2020-04-14,23:28:58,Pakistan Standard Time,17137891,walmart,Walmart,,You're welcome.,['jerryanders1'],[],[],0,0,0,[],[],https://twitter.com/Walmart/status/1250128933183520769,False,,0,,,,,,,"[{'user_id': '17137891', 'username': 'Walmart'}, {'user_id': '523162708', 'username': 'JerryAnders1'}]",,,,
1250127733713244164,1249381190936621056,1586888652000,2020-04-14,23:24:12,Pakistan Standard Time,17137891,walmart,Walmart,,"We hear you. For safety, we're limiting the number of customers who can be in a store at once. 
Stores now allow no more than 5 customers for each 1,000 sq. ft. at a time. Once the store has reached its capacity, we will be admitting customers on a 1-out-1-in basis.",['lovelyvene_'],[],[],2,0,1,[],[],https://twitter.com/Walmart/status/1250127733713244164,False,,0,,,,,,,"[{'user_id': '17137891', 'username': 'Walmart'}, {'user_id': '351798625', 'username': 'lovelyvene_'}]",,,,
1250125951834390529,1249093016473698304,1586888227000,2020-04-14,23:17:07,Pakistan Standard Time,17137891,walmart,Walmart,,"Thanks for reaching out to us, Brian. We've had to temporarily limit the purchase of certain store items. We appreciate your patience with our store changes. If you'd like more information, here's an article about our recent changes. https://bit.ly/3a6wQHG ",['brianvfox'],['https://bit.ly/3a6wQHG'],[],0,0,0,[],[],https://twitter.com/Walmart/status/1250125951834390529,False,,0,,,,,,,"[{'user_id': '17137891', 'username': 'Walmart'}, {'user_id': '3295473653', 'username': 'BrianVFox'}]",,,,
1250115608995336202,1249372919572004870,1586885761000,2020-04-14,22:36:01,Pakistan Standard Time,17137891,walmart,Walmart,,"Yes our stores are open from 7 a.m. to 8:30 p.m, Michelle. Here's more information on our recent store changes.  https://bit.ly/3a6wQHG ",['ymichelleg'],['https://bit.ly/3a6wQHG'],[],0,0,0,[],[],https://twitter.com/Walmart/status/1250115608995336202,False,,0,,,,,,,"[{'user_id': '17137891', 'username': 'Walmart'}, {'user_id': '1210726384265379841', 'username': 'ymichelleg'}]",,,,
1250113532823252992,1249120236202319872,1586885266000,2020-04-14,22:27:46,Pakistan Standard Time,17137891,walmart,Walmart,,"Hey, Deborah. We've had to temporarily limit purchase of certain items. Here's a link to more information about our store changes.  https://bit.ly/3a6wQHG   We appreciate your patience.",['deborahdiltz'],['https://bit.ly/3a6wQHG'],[],0,0,0,[],[],https://twitter.com/Walmart/status/1250113532823252992,False,,0,,,,,,,"[{'user_id': '17137891', 'username': 'Walmart'}, {'user_id': '715953176902557696', 'username': 'DeborahDiltz'}]",,,,
1250098188289224705,1249917557345304577,1586881608000,2020-04-14,21:26:48,Pakistan Standard Time,17137891,walmart,Walmart,,"Thank you for your concern, Dottie. We're always grateful for our hard-working associates and loyal customers and want to ensure their health remains a priority. Here are the changes we're making starting March 19: https://bit.ly/2Qpuf4E ",['dotmaer'],['https://bit.ly/2Qpuf4E'],[],0,0,0,[],[],https://twitter.com/Walmart/status/1250098188289224705,False,,0,,,,,,,"[{'user_id': '17137891', 'username': 'Walmart'}, {'user_id': '4302965057', 'username': 'DotmaeR'}]",,,,
1250094405584859138,1249719695802019844,1586880706000,2020-04-14,21:11:46,Pakistan Standard Time,17137891,walmart,Walmart,,"Hey, Joanie. We appreciate your concern. We're making changes such as item limitations, special shopping hours for seniors, & new store hours. For more information, you can check out this article:  https://bit.ly/2Qpuf4E ",['joanie_nowak'],['https://bit.ly/2Qpuf4E'],[],2,0,1,[],[],https://twitter.com/Walmart/status/1250094405584859138,False,,0,,,,,,,"[{'user_id': '17137891', 'username': 'Walmart'}, {'user_id': '922025976', 'username': 'Joanie_Nowak'}]",,,,
1250087341940760576,1250070741585989638,1586879022000,2020-04-14,20:43:42,Pakistan Standard Time,17137891,walmart,Walmart,,"We hear you, Kei. For we are using one entrance for entry and another for exit. We have associates directing customers to where they can form a line to enter the store. Once the store has reached its capacity, we're admitting customers on a 1-out-1-in basis.",['kei_shantel'],[],[],1,0,0,[],[],https://twitter.com/Walmart/status/1250087341940760576,False,,0,,,,,,,"[{'user_id': '17137891', 'username': 'Walmart'}, {'user_id': '750845822032605184', 'username': 'Kei_Shantel'}]",,,,
1250085434639646729,1249344564164546560,1586878567000,2020-04-14,20:36:07,Pakistan Standard Time,17137891,walmart,Walmart,,"We hear your concerns, Jeff. For everyone's safety, we are limiting the number of customers who can be in a store at once. Stores will now allow no more than five customers for each 1,000 sq. ft. at a given time. If you'd like to know more, please visit https://bit.ly/3aGX5FH ",['yourmom009'],['https://bit.ly/3aGX5FH'],[],1,0,0,[],[],https://twitter.com/Walmart/status/1250085434639646729,False,,0,,,,,,,"[{'user_id': '17137891', 'username': 'Walmart'}, {'user_id': '437148299', 'username': 'yourmom009'}]",,,,
1250083029520973826,1249841800581349377,1586877994000,2020-04-14,20:26:34,Pakistan Standard Time,17137891,walmart,Walmart,,"Thanks for posting this. Our first priority is the safety of our associates and customers. For everyone's safety, we are limiting the number of customers in a store at a time. Stores will now allow no more than five customers for each 1,000 sq. ft. at a given time.",['justtwobees'],[],[],0,0,0,[],[],https://twitter.com/Walmart/status/1250083029520973826,False,,0,,,,,,,"[{'user_id': '17137891', 'username': 'Walmart'}, {'user_id': '4905932175', 'username': 'JustTwoBees'}]",,,,
1250080307463835648,1250062509861736454,1586877345000,2020-04-14,20:15:45,Pakistan Standard Time,17137891,walmart,Walmart,,"Thanks for expressing your concern, Agata. In times of crisis, we believe we can help. These federal COVID-19 drive-thru testing sites are part of a public-private partnership announced at the White House on March 13. More information is here: https://bit.ly/2xjERve ",['agamooz'],['https://bit.ly/2xjERve'],[],8,0,1,[],[],https://twitter.com/Walmart/status/1250080307463835648,False,,0,,,,,,,"[{'user_id': '17137891', 'username': 'Walmart'}, {'user_id': '4313148144', 'username': 'agamooz'}]",,,,
1250078148458356739,1250057641671393281,1586876830000,2020-04-14,20:07:10,Pakistan Standard Time,17137891,walmart,Walmart,,"Thanks for posting. In times of crisis, we believe we can help our local communities.
These federal COVID-19 drive-thru testing sites are part of a public-private partnership announced at the White House in March. You can find more information here:  https://bit.ly/2xjERve ",['standup_sitdown'],['https://bit.ly/2xjERve'],[],0,0,0,[],[],https://twitter.com/Walmart/status/1250078148458356739,False,,0,,,,,,,"[{'user_id': '17137891', 'username': 'Walmart'}, {'user_id': '286711514', 'username': 'Standup_Sitdown'}]",,,,
1250068980557058048,1250056263746162688,1586874644000,2020-04-14,19:30:44,Pakistan Standard Time,17137891,walmart,Walmart,,"We hear your concern, Jerry. The federal COVID-19 drive-thru testing sites are open 10 a.m. to 4 p.m. daily unless closed due to weather. In the coming weeks, we expect to launch additional sites in areas that need them most. More information is here:  https://bit.ly/2xjERve ",['jerryanders1'],['https://bit.ly/2xjERve'],[],1,0,1,[],[],https://twitter.com/Walmart/status/1250068980557058048,False,,0,,,,,,,"[{'user_id': '17137891', 'username': 'Walmart'}, {'user_id': '523162708', 'username': 'JerryAnders1'}]",,,,
1250066639829286916,1250053420708495366,1586874086000,2020-04-14,19:21:26,Pakistan Standard Time,17137891,walmart,Walmart,,"Thanks for your concern. In times of crisis, we believe we can help our local communities. These federal COVID-19 drive-thru testing sites are part of a public-private partnership announced at the White House in March. You can find more information here:  https://bit.ly/2xjERve ",['themequonnews'],['https://bit.ly/2xjERve'],[],0,0,0,[],[],https://twitter.com/Walmart/status/1250066639829286916,False,,0,,,,,,,"[{'user_id': '17137891', 'username': 'Walmart'}, {'user_id': '23820281', 'username': 'TheMequonNews'}]",,,,
1250063867247562757,1250051150126231556,1586873425000,2020-04-14,19:10:25,Pakistan Standard Time,17137891,walmart,Walmart,,"We hear your concern, Kim. The federal COVID-19 drive-thru testing sites are open 10 a.m. to 4 p.m. daily unless closed for inclement weather. More information here:  https://bit.ly/2xjERve ",['kimmydarko'],['https://bit.ly/2xjERve'],[],0,0,0,[],[],https://twitter.com/Walmart/status/1250063867247562757,False,,0,,,,,,,"[{'user_id': '17137891', 'username': 'Walmart'}, {'user_id': '840615159869669377', 'username': 'KimmyDarko'}]",,,,
1250060708013899778,1249323744633540609,1586872672000,2020-04-14,18:57:52,Pakistan Standard Time,17137891,walmart,Walmart,,"Yes, our stores are open from 7 a.m. to 8:30 p.m., Majah. If you'd like more information, here's a link about the latest changes.  https://bit.ly/2VrCA9A ",['_majah_'],['https://bit.ly/2VrCA9A'],[],0,0,0,[],[],https://twitter.com/Walmart/status/1250060708013899778,False,,0,,,,,,,"[{'user_id': '17137891', 'username': 'Walmart'}, {'user_id': '358938492', 'username': '_Majah_'}]",,,,
1250057981145812992,1249327485163995137,1586872022000,2020-04-14,18:47:02,Pakistan Standard Time,17137891,walmart,Walmart,,"We know it's frustrating when it takes longer to shop. Our top priority is the safety of our customers and associates, so we have increased safety measures in our stores. We appreciate your patience with these changes.",['mo_the_general'],[],[],0,0,0,[],[],https://twitter.com/Walmart/status/1250057981145812992,False,,0,,,,,,,"[{'user_id': '17137891', 'username': 'Walmart'}, {'user_id': '92063160', 'username': 'MO_The_General'}]",,,,
1249792842958020609,1249059776669134849,1586808808000,2020-04-14,01:13:28,Pakistan Standard Time,17137891,walmart,Walmart,,"For everyone's safety, we are limiting the number of customers who can be in a store at once. Stores will now allow no more than five customers for each 1,000 sq.ft. at a given time. Thanks for posting your concerns.",['insighttrn'],[],[],2,0,2,[],[],https://twitter.com/Walmart/status/1249792842958020609,False,,0,,,,,,,"[{'user_id': '17137891', 'username': 'Walmart'}, {'user_id': '876489425840201730', 'username': 'InsightTrn'}]",,,,
1249784927748534272,1249046308146601985,1586806921000,2020-04-14,00:42:01,Pakistan Standard Time,17137891,walmart,Walmart,,"Thanks for reaching out. For everyone's safety, we are limiting the number of customers who can be in a store at once. Stores will now allow no more than five customers for each 1,000 sq. ft. at a given time.",['kissmyshay_'],[],[],0,0,0,[],[],https://twitter.com/Walmart/status/1249784927748534272,False,,0,,,,,,,"[{'user_id': '17137891', 'username': 'Walmart'}, {'user_id': '2605161675', 'username': 'kissmyshay_'}]",,,,
1249774053071650822,1249765100451442690,1586804328000,2020-04-13,23:58:48,Pakistan Standard Time,17137891,walmart,Walmart,,"Thank you for your concern, Ryan. Please know we take the safety of our customers and associates very seriously. We are taking all preventative measures necessary to keep our stores clean and maintain a healthy environment.",['rbuschy'],[],[],0,0,2,[],[],https://twitter.com/Walmart/status/1249774053071650822,False,,0,,,,,,,"[{'user_id': '17137891', 'username': 'Walmart'}, {'user_id': '748395763', 'username': 'RBuschy'}]",,,,
1249770141417603074,1249030889201266688,1586803395000,2020-04-13,23:43:15,Pakistan Standard Time,17137891,walmart,Walmart,,For everyone's safety we are using one entrance for entry and another for exit. We have associates directing customers to where they can form a line to enter the store. Thanks for your patience with our store changes.,['beasty_gus'],[],[],1,0,0,[],[],https://twitter.com/Walmart/status/1249770141417603074,False,,0,,,,,,,"[{'user_id': '17137891', 'username': 'Walmart'}, {'user_id': '174374929', 'username': 'Beasty_Gus'}]",,,,
1249766445384380417,1248970158267392007,1586802514000,2020-04-13,23:28:34,Pakistan Standard Time,17137891,walmart,Walmart,,"We know that's disappointing, when the thing you want is out of stock. We'd suggest asking a store manager if Rise is available.",['____bean____s'],[],[],0,0,0,[],[],https://twitter.com/Walmart/status/1249766445384380417,False,,0,,,,,,,"[{'user_id': '17137891', 'username': 'Walmart'}, {'user_id': '950545438775668737', 'username': '____Bean____s'}]",,,,
1249763824070201344,1249011008548605952,1586801889000,2020-04-13,23:18:09,Pakistan Standard Time,17137891,walmart,Walmart,,"We appreciate your concern, Travis. We've made masks and gloves available in every store, to every associate who wants them. The safety of our associates and customers is our top priority.",['travishouze'],[],[],0,0,0,[],[],https://twitter.com/Walmart/status/1249763824070201344,False,,0,,,,,,,"[{'user_id': '17137891', 'username': 'Walmart'}, {'user_id': '86800109', 'username': 'TravisHouze'}]",,,,
1249743041646247938,1248653376931258370,1586796934000,2020-04-13,21:55:34,Pakistan Standard Time,17137891,walmart,Walmart,,"We hear you, Angela. Thank you for posting your concerns about product availability. We appreciate your patience with our store changes.",['angelacozart10'],[],[],0,0,0,[],[],https://twitter.com/Walmart/status/1249743041646247938,False,,0,,,,,,,"[{'user_id': '17137891', 'username': 'Walmart'}, {'user_id': '1168973413496557568', 'username': 'AngelaCozart10'}]",,,,
1249740441307750400,1249728449695977472,1586796314000,2020-04-13,21:45:14,Pakistan Standard Time,17137891,walmart,Walmart,,"We hear that you're concerned, David. We've made masks and gloves available in every store, to every associate who wants them. The safety of our associates and customers is our top priority.",['dyr_photography'],[],[],1,0,0,[],[],https://twitter.com/Walmart/status/1249740441307750400,False,,0,,,,,,,"[{'user_id': '17137891', 'username': 'Walmart'}, {'user_id': '3137564636', 'username': 'DYR_Photography'}]",,,,
1249733045206355968,1249677716846022656,1586794551000,2020-04-13,21:15:51,Pakistan Standard Time,17137891,walmart,Walmart,,We know how frustrating it can be. Many of our customers are stocking up on everyday items. This may mean you’re having trouble finding what you’re looking for. Please know we are working as fast as we can to re-stock our stores. We appreciate your patience. 💛💙,['bleutoone'],[],[],0,0,5,[],[],https://twitter.com/Walmart/status/1249733045206355968,False,,0,,,,,,,"[{'user_id': '17137891', 'username': 'Walmart'}, {'user_id': '530057757', 'username': 'bleutoone'}]",,,,
1249716895156260867,1248978235934814216,1586790701000,2020-04-13,20:11:41,Pakistan Standard Time,17137891,walmart,Walmart,,"We appreciate your concern, Omar. To protect our customers and associates, we’re providing masks and gloves for associates who want them. However, supplies are limited.",['omaruddin'],[],[],0,0,1,[],[],https://twitter.com/Walmart/status/1249716895156260867,False,,0,,,,,,,"[{'user_id': '17137891', 'username': 'Walmart'}, {'user_id': '20272845', 'username': 'omaruddin'}]",,,,
1249689612483690503,1249164520414683142,1586784196000,2020-04-13,18:23:16,Pakistan Standard Time,17137891,walmart,Walmart,,"Hi, Keri. We’re experiencing a high order volume, which may mean delayed shipping and out of stock items. Thank you for being patient with us as we work through this high demand.",['keriqbaum'],[],[],1,0,0,[],[],https://twitter.com/Walmart/status/1249689612483690503,False,,0,,,,,,,"[{'user_id': '17137891', 'username': 'Walmart'}, {'user_id': '362904070', 'username': 'keriqbaum'}]",,,,
1249473498625519622,1248722520024514562,1586732670000,2020-04-13,04:04:30,Pakistan Standard Time,17137891,walmart,Walmart,,"Hi, Geminiah. We know how frustrating that can be. For everyone's safety, we are limiting the number of customers who can be in a store at once. Thank you for your patience.",['xoniahs'],[],[],1,0,0,[],[],https://twitter.com/Walmart/status/1249473498625519622,False,,0,,,,,,,"[{'user_id': '17137891', 'username': 'Walmart'}, {'user_id': '1226955238550228994', 'username': 'xoniahs'}]",,,,
1249047584276086784,1249045163588169728,1586631124000,2020-04-11,23:52:04,Pakistan Standard Time,17137891,walmart,Walmart,,"Hi, Angela. For everyone's safety, we are limiting the number of customers who can be in a store at once. Stores will now allow no more than five customers for each 1,000 square feet at a given time. 💙",['angelal21739059'],[],[],4,0,0,[],[],https://twitter.com/Walmart/status/1249047584276086784,False,,0,,,,,,,"[{'user_id': '17137891', 'username': 'Walmart'}, {'user_id': '1020424063162945536', 'username': 'AngelaL21739059'}]",,,,
1249044512233660416,1249034990362529793,1586630392000,2020-04-11,23:39:52,Pakistan Standard Time,17137891,walmart,Walmart,,"Hello, we can help! Raise your eyelash game with these online salon lashes  https://bit.ly/3b1YYwR . 💜 🙂",['dimeebaag'],['https://bit.ly/3b1YYwR'],[],0,0,0,[],[],https://twitter.com/Walmart/status/1249044512233660416,False,,0,,,,,,,"[{'user_id': '17137891', 'username': 'Walmart'}, {'user_id': '948228860172230656', 'username': 'dimeebaag'}]",,,,
1249036711583191041,1248717485022613506,1586628532000,2020-04-11,23:08:52,Pakistan Standard Time,17137891,walmart,Walmart,,"We hear your concern! To do our part in minimizing the spread of COVID-19 and protect our associates and customers, we've provided every store with masks and gloves for any associates who want them.",['girllyfan'],[],[],4,0,1,[],[],https://twitter.com/Walmart/status/1249036711583191041,False,,0,,,,,,,"[{'user_id': '17137891', 'username': 'Walmart'}, {'user_id': '912715434', 'username': 'girllyfan'}]",,,,
1249031155690737670,1248757872030298112,1586627208000,2020-04-11,22:46:48,Pakistan Standard Time,17137891,walmart,Walmart,,"To @RVsmtown and their fans, we apologize. This was your moment to shine. We have nothing but ♥️ for you and the entire K-Pop community.",['rvsmtown'],[],[],194,94,273,[],[],https://twitter.com/Walmart/status/1249031155690737670,False,,0,,,,,,,"[{'user_id': '17137891', 'username': 'Walmart'}, {'user_id': '873092428755894272', 'username': 'RVsmtown'}]",,,,
1249029651978162179,1248729543550083074,1586626849000,2020-04-11,22:40:49,Pakistan Standard Time,17137891,walmart,Walmart,,"To @RVsmtown and their fans, we apologize. This was your moment to shine. We have nothing but ♥️ for you and the entire K-Pop community.",['rvsmtown'],[],[],295,215,424,[],[],https://twitter.com/Walmart/status/1249029651978162179,False,,0,,,,,,,"[{'user_id': '17137891', 'username': 'Walmart'}, {'user_id': '873092428755894272', 'username': 'RVsmtown'}]",,,,
1249026243003023361,1248729543550083074,1586626036000,2020-04-11,22:27:16,Pakistan Standard Time,17137891,walmart,Walmart,,"To @RVsmtown and their fans, we apologize. This was your moment to shine. We have nothing but ♥️ for you and the entire K-Pop community.",['rvsmtown'],[],[],34,5,24,[],[],https://twitter.com/Walmart/status/1249026243003023361,False,,0,,,,,,,"[{'user_id': '17137891', 'username': 'Walmart'}, {'user_id': '873092428755894272', 'username': 'RVsmtown'}]",,,,
1249013370021445637,1249009987944419331,1586622967000,2020-04-11,21:36:07,Pakistan Standard Time,17137891,walmart,Walmart,,"Hi, Karen. We hear your frustration! Please check with your local store manager for help with this parking situation.  https://twitter.com/messages/compose?recipient_id=17137891 …",['tarheelpride23'],['https://twitter.com/messages/compose?recipient_id=17137891'],[],1,0,0,[],[],https://twitter.com/Walmart/status/1249013370021445637,False,,0,,,,,,,"[{'user_id': '17137891', 'username': 'Walmart'}, {'user_id': '283762909', 'username': 'Tarheelpride23'}]",,,,
